URL,volunteer_1,volunteer_2,volunteer_3,volunteer_4,volunteer_5,volunteer_6,Final_label
https://github.com/pytorch/pytorch/issues/74120,C2,C2,C2,G4,G4,C2,C2
https://github.com/pytorch/pytorch/issues/80488,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/81690,G3,G3,G3,G3,G3,G3,G3
https://github.com/pytorch/pytorch/issues/82641,C1,G2,G2,G2,C1,G2,G2
https://github.com/pytorch/pytorch/issues/88352,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/109448,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/90692,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/91067,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/96287,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/70667,D1,G4,C2,B1,C2,D1,D1
https://github.com/pytorch/pytorch/issues/111574,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/114338,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/73339,A1,G4,A1,A1,G4,A1,A1
https://github.com/pytorch/pytorch/issues/54830,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/65815,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/61982,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/60081,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/58515,C2,C2,G4,G2,G4,G2,C2
https://github.com/pytorch/pytorch/issues/56882,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/53717,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/49886,F2,C2,G2,E2,E2,G2,G2
https://github.com/pytorch/pytorch/issues/48572,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/47844,E2,E2,E2,F2,F2,E2,E2
https://github.com/pytorch/pytorch/issues/46849,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/46037,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/40457,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/40362,D1,D1,D1,G2,G2,D1,D1
https://github.com/pytorch/pytorch/issues/37455,E1,E3,E3,G4,E1,E3,E3
https://github.com/pytorch/pytorch/issues/42213,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/36038,E3,C2,C2,G4,E3,G4,E3
https://github.com/pytorch/pytorch/issues/50695,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/64995,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/60733,G4,G1,G4,G5,G5,G1,G4
https://github.com/pytorch/pytorch/issues/110941,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/79992,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/77829,F2,C2,F2,F2,C2,F2,F2
https://github.com/pytorch/pytorch/issues/71149,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/66712,A4,G3,A4,G2,G2,G3,A4
https://github.com/pytorch/pytorch/issues/107671,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/60485,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/115423,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/64080,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/33001,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/88375,C1,C2,C1,C1,C2,C1,C1
https://github.com/pytorch/pytorch/issues/35494,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/36722,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/37707,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/35940,E3,E3,E3,E3,E3,E3,E3
https://github.com/pytorch/pytorch/issues/41776,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/46931,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/49452,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/58545,G4,G4,G4,G5,G5,G4,G4
https://github.com/pytorch/pytorch/issues/78938,A3,A3,A3,G4,G4,A3,A3
https://github.com/pytorch/pytorch/issues/80252,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/84169,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/86120,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/98434,G5,G5,G2,G5,G2,G5,G5
https://github.com/pytorch/pytorch/issues/88443,G2,B3,F1,B3,F1,G2,G2
https://github.com/pytorch/pytorch/issues/89935,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/93484,G2,G2,G2,G2,G2,G2,G2
https://github.com/pytorch/pytorch/issues/94751,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/94830,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/32289,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/103719,C2,C2,G2,G4,G2,G4,C2
https://github.com/pytorch/pytorch/issues/103756,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/106893,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/107315,C2,C2,C1,G4,C1,C2,C2
https://github.com/pytorch/pytorch/issues/111279,C1,G5,G2,C1,G2,C1,C1
https://github.com/pytorch/pytorch/issues/111484,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/113010,F1,F1,F1,E3,E3,F1,F1
https://github.com/pytorch/pytorch/issues/115521,G4,G5,G4,G4,G5,G4,G4
https://github.com/pytorch/pytorch/issues/115817,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/32561,G3,A3,G3,G3,A3,G3,G3
https://github.com/pytorch/pytorch/issues/38618,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/51102,D1,D1,D1,G4,G4,D1,D1
https://github.com/pytorch/pytorch/issues/100813,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/111695,A2,A2,A2,A2,A2,A2,A2
https://github.com/pytorch/pytorch/issues/49877,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/47851,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/116300,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/74115,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/56325,G2,G2,G2,G2,G2,G2,G2
https://github.com/pytorch/pytorch/issues/88652,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/45274,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/77048,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/76368,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/76236,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/76176,F2,C2,A4,A4,F2,C2,F2
https://github.com/pytorch/pytorch/issues/39351,C2,C2,C2,G2,G2,C2,C2
https://github.com/pytorch/pytorch/issues/100701,C1,C1,C1,A4,A4,C1,C1
https://github.com/pytorch/pytorch/issues/45357,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/75224,C1,C2,C2,G2,C1,G2,C1
https://github.com/pytorch/pytorch/issues/47007,G4,G4,C2,C2,G4,G4,G4
https://github.com/pytorch/pytorch/issues/52075,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/56678,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/96181,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/71089,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/71550,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/69730,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/75404,C2,G4,G4,G4,C2,G4,G4
https://github.com/pytorch/pytorch/issues/72400,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/74950,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/68727,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/68418,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/67992,G4,G5,G5,A1,A1,G4,G4
https://github.com/pytorch/pytorch/issues/55917,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/53565,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/52663,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/50522,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/48382,B3,B3,B3,B3,B3,B3,B3
https://github.com/pytorch/pytorch/issues/42113,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/41465,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/39935,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/36045,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/35418,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/34141,G5,G4,G4,G4,G5,G4,G4
https://github.com/pytorch/pytorch/issues/33941,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/32866,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/49052,D1,C2,D1,G2,G2,C2,D1
https://github.com/pytorch/pytorch/issues/85440,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/85694,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/96153,G4,G5,G4,G2,G2,G4,G4
https://github.com/pytorch/pytorch/issues/111199,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/104095,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/114109,E2,E2,E2,E2,E2,E2,E2
https://github.com/pytorch/pytorch/issues/70502,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/110666,E1,E1,E1,C1,C1,E1,E1
https://github.com/pytorch/pytorch/issues/106769,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/46536,B1,G2,B1,G4,G2,B1,B1
https://github.com/pytorch/pytorch/issues/49400,F1,E2,E2,E2,F1,E2,E2
https://github.com/pytorch/pytorch/issues/50014,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/50371,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/50792,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/51132,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/51332,A1,G1,A1,C1,G1,C1,A1
https://github.com/pytorch/pytorch/issues/51430,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/51627,G4,G4,G4,G5,G5,G4,G4
https://github.com/pytorch/pytorch/issues/53454,B1,B1,B1,G2,G2,B1,B1
https://github.com/pytorch/pytorch/issues/54053,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/54324,E3,E3,E3,E3,E3,E3,E3
https://github.com/pytorch/pytorch/issues/57115,A1,E1,E1,E1,A1,E1,E1
https://github.com/pytorch/pytorch/issues/57178,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/60665,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/64026,A3,A3,A3,G2,G2,A3,A3
https://github.com/pytorch/pytorch/issues/67167,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/47054,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/45995,G4,C2,G5,G5,C2,G4,G4
https://github.com/pytorch/pytorch/issues/33535,D1,G4,G2,G2,D1,G2,G2
https://github.com/pytorch/pytorch/issues/40137,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/33562,A4,C1,A4,G4,C1,G4,A4
https://github.com/pytorch/pytorch/issues/33618,G2,G2,G2,G2,G2,G2,G2
https://github.com/pytorch/pytorch/issues/36318,D1,D1,D1,C1,C1,D1,D1
https://github.com/pytorch/pytorch/issues/36977,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/38230,G5,G5,G4,G5,G4,G5,G5
https://github.com/pytorch/pytorch/issues/38966,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/38985,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/40140,G2,C2,G4,C1,C1,G2,G2
https://github.com/pytorch/pytorch/issues/45964,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/40287,F2,F2,F2,G5,G5,F2,F2
https://github.com/pytorch/pytorch/issues/40668,C2,C2,C1,G1,C1,C2,C2
https://github.com/pytorch/pytorch/issues/40965,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/41197,C2,C2,C2,G4,G4,C2,C2
https://github.com/pytorch/pytorch/issues/41365,G5,G5,G4,G2,G2,G5,G5
https://github.com/pytorch/pytorch/issues/42312,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/45687,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/43349,C1,C1,C1,G5,G5,C1,C1
https://github.com/pytorch/pytorch/issues/71188,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/75740,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/42242,G3,G4,G3,G3,G4,G3,G3
https://github.com/pytorch/pytorch/issues/100224,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/97909,C1,C1,C1,G2,G2,C1,C1
https://github.com/pytorch/pytorch/issues/97021,G4,G4,G4,G5,G5,G4,G4
https://github.com/pytorch/pytorch/issues/95671,A1,A1,A1,C1,C1,A1,A1
https://github.com/pytorch/pytorch/issues/95595,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/90696,A4,G4,A4,A4,G4,A4,A4
https://github.com/pytorch/pytorch/issues/87354,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/86535,B1,B1,B1,G2,G2,B1,B1
https://github.com/pytorch/pytorch/issues/85155,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/84051,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/83355,G5,C2,G5,C2,C2,G5,G5
https://github.com/pytorch/pytorch/issues/83328,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/78152,E1,E1,E1,B1,B1,E1,E1
https://github.com/pytorch/pytorch/issues/82072,B3,B3,B3,B3,B3,B3,B3
https://github.com/pytorch/pytorch/issues/80275,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/79835,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/116143,G2,G2,G2,G2,G2,G2,G2
https://github.com/pytorch/pytorch/issues/100794,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/97161,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/95432,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/80599,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/77766,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/77704,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/103726,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/104097,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/104505,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/109221,G3,G3,G3,G3,G3,G3,G3
https://github.com/pytorch/pytorch/issues/54136,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/75762,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/78867,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/58520,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/58769,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/62657,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/65945,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/66086,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/70672,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/114454,G1,G1,G1,G1,G1,G1,G1
https://github.com/pytorch/pytorch/issues/114224,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/112305,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/111113,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/46491,A2,A1,A2,A3,A3,A2,A2
https://github.com/pytorch/pytorch/issues/46808,G3,G3,G3,G3,G3,G3,G3
https://github.com/pytorch/pytorch/issues/46144,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/43477,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/42695,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/47260,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/47575,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/48996,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/49617,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/46434,D2,D2,D2,D2,D2,D2,D2
https://github.com/pytorch/pytorch/issues/91005,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/86136,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/40032,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/66420,B3,B3,B3,B3,B3,B3,B3
https://github.com/pytorch/pytorch/issues/67155,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/68383,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/69209,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/69480,C2,E1,C2,C2,E1,C2,C2
https://github.com/pytorch/pytorch/issues/73165,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/73188,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/79079,C1,B1,C1,C1,B1,C1,C1
https://github.com/pytorch/pytorch/issues/80604,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/80795,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/81111,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/81129,C2,B1,B1,B1,C2,B1,B1
https://github.com/pytorch/pytorch/issues/82547,F1,F1,F1,F1,F1,F1,F1
https://github.com/pytorch/pytorch/issues/84082,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/84511,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/65612,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/61454,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/59237,D2,D2,D2,D2,D2,D2,D2
https://github.com/pytorch/pytorch/issues/107861,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/116385,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/116176,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/115797,F2,F2,F2,F2,F2,F2,F2
https://github.com/pytorch/pytorch/issues/113037,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/112957,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/111785,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/107084,E3,E3,E3,E3,E3,E3,E3
https://github.com/pytorch/pytorch/issues/56654,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/98045,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/93365,A3,A3,A3,A3,A3,A3,A3
https://github.com/pytorch/pytorch/issues/49878,E1,F1,E1,E1,F1,E1,E1
https://github.com/pytorch/pytorch/issues/51992,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/55036,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/56008,A2,A2,A2,A2,A2,A2,A2
https://github.com/pytorch/pytorch/issues/41782,E2,E2,E2,E2,E2,E2,E2
https://github.com/pytorch/pytorch/issues/108211,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/38007,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/115518,G2,G2,G2,G2,G2,G2,G2
https://github.com/pytorch/pytorch/issues/108388,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/104759,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/103947,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/100793,C2,C2,C2,B3,B3,C2,C2
https://github.com/pytorch/pytorch/issues/100764,G1,G1,G1,G1,G1,G1,G1
https://github.com/pytorch/pytorch/issues/99227,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/84351,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/80151,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/73542,C2,C2,E1,C2,E1,C2,C2
https://github.com/pytorch/pytorch/issues/67658,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/59745,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/58111,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/53399,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/46020,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/43723,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/113642,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/66466,G3,G3,G3,G3,G3,G3,G3
https://github.com/pytorch/pytorch/issues/32001,G2,G2,G2,G2,G2,G2,G2
https://github.com/pytorch/pytorch/issues/32532,C2,B3,C2,C2,B3,C2,C2
https://github.com/pytorch/pytorch/issues/31938,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/37703,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/33439,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/33812,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/33988,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/36046,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/36900,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/37403,B1,B1,C2,B1,C2,B1,B1
https://github.com/pytorch/pytorch/issues/32638,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/75734,E2,E2,E2,E3,E3,E2,E2
https://github.com/pytorch/pytorch/issues/75778,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/75932,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/76432,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/78003,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/75411,C2,A4,A4,A4,C2,A4,A4
https://github.com/pytorch/pytorch/issues/80831,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/82060,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/82963,A4,A4,C2,A4,C2,A4,A4
https://github.com/pytorch/pytorch/issues/109333,G1,G1,G1,G1,G1,G1,G1
https://github.com/pytorch/pytorch/issues/84003,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/69801,D2,D2,D2,D2,D2,D2,D2
https://github.com/pytorch/pytorch/issues/65578,G5,G5,G5,G5,G5,G5,G5
https://github.com/pytorch/pytorch/issues/65863,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/67660,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/68002,E3,E3,E3,E3,E3,E3,E3
https://github.com/pytorch/pytorch/issues/68048,A1,A1,A1,A1,A1,A1,A1
https://github.com/pytorch/pytorch/issues/69339,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/69913,E1,E1,E1,E1,E1,E1,E1
https://github.com/pytorch/pytorch/issues/75177,D1,D1,D1,D1,D1,D1,D1
https://github.com/pytorch/pytorch/issues/70015,B1,B1,B1,F1,F1,B1,B1
https://github.com/pytorch/pytorch/issues/71155,C2,C2,C2,C2,C2,C2,C2
https://github.com/pytorch/pytorch/issues/71994,E2,E2,E2,E2,E2,E2,E2
https://github.com/pytorch/pytorch/issues/72204,G1,G1,G2,G1,G2,G1,G1
https://github.com/pytorch/pytorch/issues/73193,A2,A2,A1,A2,A1,A2,A2
https://github.com/pytorch/pytorch/issues/74689,G4,G4,G4,G4,G4,G4,G4
https://github.com/pytorch/pytorch/issues/83393,G2,G3,G2,G2,G3,G2,G2
https://github.com/pytorch/pytorch/issues/95188,A4,A4,A4,A4,A4,A4,A4
https://github.com/pytorch/pytorch/issues/85538,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/114721,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/105462,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/105169,G1,G1,G1,G1,G1,G1,G1
https://github.com/pytorch/pytorch/issues/104478,A3,C2,C2,C2,A3,C2,C2
https://github.com/pytorch/pytorch/issues/104020,B1,B1,B1,B1,B1,B1,B1
https://github.com/pytorch/pytorch/issues/103271,C1,C1,C1,C1,C1,C1,C1
https://github.com/pytorch/pytorch/issues/103142,B2,B2,B2,B2,B2,B2,B2
https://github.com/pytorch/pytorch/issues/103093,E2,E2,E2,E2,E2,E2,E2
